actual_id,date,department_id,category_id,region_id,account_type,actual_amount
575,2023-01-09,2,205,2,Expense,1434.95
576,2023-01-30,2,205,2,Expense,1069.19
577,2023-01-06,2,205,2,Expense,6691.96
578,2023-01-07,2,207,2,Expense,3153.37
579,2023-01-29,2,207,2,Expense,1359.46
580,2023-01-16,2,207,2,Expense,540.01
581,2023-01-26,2,207,2,Expense,994.75
582,2023-01-06,2,207,2,Expense,952.21
583,2023-01-09,2,208,2,Expense,2037.92
584,2023-01-15,2,208,2,Expense,12958.66
585,2023-01-25,2,208,2,Expense,2417.39
586,2023-01-22,2,208,2,Expense,2086.47
587,2023-01-18,2,208,2,Expense,1915.22
588,2023-01-12,2,208,2,Expense,954.33
589,2023-01-23,2,208,2,Expense,5312.84
590,2023-01-09,3,201,2,Expense,54222.92
591,2023-01-08,3,201,2,Expense,3755.52
592,2023-01-07,3,201,2,Expense,2073.73
593,2023-01-08,3,201,2,Expense,1017.83
594,2023-01-22,3,201,2,Expense,10898.25
595,2023-01-03,3,201,2,Expense,18568.58
596,2023-01-23,3,201,2,Expense,34934.65
597,2023-01-19,3,202,2,Expense,9731.75
598,2023-01-22,3,202,2,Expense,4056.14
599,2023-01-27,3,202,2,Expense,4210.12
600,2023-01-26,3,202,2,Expense,888.91
601,2023-01-17,3,202,2,Expense,1637.31
602,2023-01-22,3,202,2,Expense,262.67
603,2023-01-28,3,202,2,Expense,2851.2
604,2023-01-19,3,202,2,Expense,334.76
605,2023-01-27,3,202,2,Expense,5524.67
606,2023-01-20,3,203,2,Expense,14169.99
607,2023-01-17,3,203,2,Expense,19185.42
608,2023-01-20,3,203,2,Expense,5597.99
609,2023-01-13,3,205,2,Expense,617.22
610,2023-01-22,3,205,2,Expense,656.49
611,2023-01-08,3,205,2,Expense,461.7
612,2023-01-23,3,205,2,Expense,23235.09
613,2023-01-14,3,206,2,Expense,11985.47
614,2023-01-31,3,207,2,Expense,750.0
615,2023-01-23,3,207,2,Expense,490.91
616,2023-01-25,3,207,2,Expense,697.55
617,2023-01-26,3,207,2,Expense,566.0
618,2023-01-17,3,207,2,Expense,969.83
619,2023-01-31,3,207,2,Expense,881.7
620,2023-01-13,3,207,2,Expense,550.35
621,2023-01-09,3,207,2,Expense,818.35
622,2023-01-15,3,207,2,Expense,1489.71
623,2023-01-30,3,208,2,Expense,8427.24
624,2023-01-12,3,208,2,Expense,183.77
625,2023-01-27,3,208,2,Expense,3556.64
626,2023-01-21,3,208,2,Expense,8006.19
627,2023-01-16,4,201,2,Expense,9909.83
628,2023-01-06,4,201,2,Expense,2770.06
629,2023-01-28,4,201,2,Expense,5288.51
630,2023-01-21,4,201,2,Expense,5389.12
631,2023-01-17,4,201,2,Expense,212.26
632,2023-01-09,4,201,2,Expense,578.75
633,2023-01-19,4,201,2,Expense,1151.19
634,2023-01-22,4,202,2,Expense,1367.53
635,2023-01-19,4,202,2,Expense,1229.67
636,2023-01-13,4,202,2,Expense,2051.13
637,2023-01-23,4,202,2,Expense,2094.76
638,2023-01-23,4,207,2,Expense,76.59
639,2023-01-27,4,207,2,Expense,733.58
640,2023-01-14,4,207,2,Expense,25.91
641,2023-01-02,4,207,2,Expense,656.17
642,2023-01-01,4,207,2,Expense,19.71
643,2023-01-22,4,208,2,Expense,189.72
644,2023-01-16,4,208,2,Expense,235.97
645,2023-01-02,4,208,2,Expense,444.26
646,2023-01-26,4,208,2,Expense,787.91
647,2023-01-14,4,208,2,Expense,1444.12
648,2023-01-27,4,208,2,Expense,252.08
649,2023-01-06,4,208,2,Expense,151.2
650,2023-01-02,4,208,2,Expense,354.65
651,2023-01-08,4,208,2,Expense,1674.25
652,2023-01-13,5,201,2,Expense,6835.12
653,2023-01-05,5,201,2,Expense,4908.27
654,2023-01-10,5,201,2,Expense,454.48
655,2023-01-12,5,201,2,Expense,4535.18
656,2023-01-17,5,201,2,Expense,2973.22
657,2023-01-21,5,201,2,Expense,1591.37
658,2023-01-30,5,202,2,Expense,214.64
659,2023-01-20,5,202,2,Expense,232.96
660,2023-01-04,5,202,2,Expense,1079.32
661,2023-01-02,5,202,2,Expense,2414.54
662,2023-01-26,5,202,2,Expense,515.51
663,2023-01-04,5,202,2,Expense,232.16
664,2023-01-08,5,202,2,Expense,1043.03
665,2023-01-14,5,207,2,Expense,320.74
666,2023-01-16,5,207,2,Expense,108.48
667,2023-01-23,5,207,2,Expense,194.23
668,2023-01-29,5,207,2,Expense,60.89
669,2023-01-15,5,207,2,Expense,28.69
670,2023-01-31,5,207,2,Expense,291.34
671,2023-01-19,5,207,2,Expense,325.43
672,2023-01-27,5,207,2,Expense,82.8
673,2023-01-22,5,208,2,Expense,325.77
674,2023-01-22,5,208,2,Expense,3821.86
675,2023-01-16,6,201,2,Expense,12757.27
676,2023-01-05,6,201,2,Expense,5991.44
677,2023-01-02,6,201,2,Expense,6860.85
678,2023-01-20,6,201,2,Expense,871.78
679,2023-01-28,6,201,2,Expense,2579.83
680,2023-01-25,6,201,2,Expense,3147.85
681,2023-01-09,6,201,2,Expense,1404.42
682,2023-01-19,6,202,2,Expense,485.02
683,2023-01-25,6,202,2,Expense,413.58
684,2023-01-18,6,202,2,Expense,2427.27
685,2023-01-27,6,202,2,Expense,740.25
686,2023-01-05,6,202,2,Expense,987.9
687,2023-01-27,6,202,2,Expense,215.03
688,2023-01-02,6,202,2,Expense,839.4
689,2023-01-26,6,207,2,Expense,1104.2
690,2023-01-14,6,207,2,Expense,303.6
691,2023-01-26,6,207,2,Expense,459.26
692,2023-01-26,6,207,2,Expense,77.43
693,2023-01-10,6,207,2,Expense,1.75
694,2023-01-17,6,207,2,Expense,145.38
695,2023-01-24,6,208,2,Expense,437.22
696,2023-01-29,6,208,2,Expense,2395.35
697,2023-01-17,6,208,2,Expense,997.12
698,2023-01-20,6,208,2,Expense,2119.78
699,2023-01-09,7,201,2,Expense,11008.08
700,2023-01-27,7,201,2,Expense,50959.75
701,2023-01-13,7,201,2,Expense,22423.71
702,2023-01-24,7,202,2,Expense,668.63
703,2023-01-28,7,202,2,Expense,1239.17
704,2023-01-22,7,202,2,Expense,8116.92
705,2023-01-28,7,202,2,Expense,10266.79
706,2023-01-10,7,202,2,Expense,361.06
707,2023-01-28,7,203,2,Expense,14462.26
708,2023-01-14,7,203,2,Expense,2292.29
709,2023-01-25,7,203,2,Expense,5177.41
710,2023-01-07,7,206,2,Expense,4139.05
711,2023-01-14,7,206,2,Expense,313.66
712,2023-01-02,7,206,2,Expense,3425.42
713,2023-01-06,7,207,2,Expense,1541.56
714,2023-01-18,7,207,2,Expense,3858.88
715,2023-01-27,1,101,3,Revenue,6507.68
716,2023-01-24,1,101,3,Revenue,313.31
717,2023-01-02,1,101,3,Revenue,9605.44
718,2023-01-29,1,101,3,Revenue,567.69
719,2023-01-28,1,101,3,Revenue,7358.12
720,2023-01-27,1,101,3,Revenue,128.29
721,2023-01-08,1,101,3,Revenue,12279.48
722,2023-01-01,1,101,3,Revenue,1322.26
723,2023-01-31,1,101,3,Revenue,4990.18
724,2023-01-01,1,101,3,Revenue,2087.47
725,2023-01-04,1,101,3,Revenue,8831.69
726,2023-01-07,1,101,3,Revenue,2669.56
727,2023-01-09,1,101,3,Revenue,8880.58
728,2023-01-16,1,101,3,Revenue,2308.99
729,2023-01-05,1,101,3,Revenue,9615.17
730,2023-01-02,1,101,3,Revenue,214.06
731,2023-01-28,1,101,3,Revenue,2293.99
732,2023-01-23,1,101,3,Revenue,4754.56
733,2023-01-11,1,101,3,Revenue,317.51
734,2023-01-18,1,101,3,Revenue,1417.49
735,2023-01-25,1,101,3,Revenue,18774.45
736,2023-01-25,1,101,3,Revenue,25928.21
737,2023-01-19,1,101,3,Revenue,9270.0
738,2023-01-13,1,101,3,Revenue,2001.35
739,2023-01-24,1,101,3,Revenue,2078.38
740,2023-01-11,1,101,3,Revenue,7147.26
741,2023-01-20,1,101,3,Revenue,861.57
742,2023-01-19,1,101,3,Revenue,20401.1
743,2023-01-17,1,101,3,Revenue,1753.65
744,2023-01-05,1,101,3,Revenue,54522.65
745,2023-01-13,1,101,3,Revenue,4714.85
746,2023-01-30,1,101,3,Revenue,10163.87
747,2023-01-12,1,102,3,Revenue,6433.24
748,2023-01-10,1,102,3,Revenue,1723.65
749,2023-01-14,1,102,3,Revenue,7125.66
750,2023-01-31,1,102,3,Revenue,583.28
751,2023-01-02,1,102,3,Revenue,792.9
752,2023-01-29,1,102,3,Revenue,1735.89
753,2023-01-03,1,102,3,Revenue,2186.59
754,2023-01-09,1,102,3,Revenue,1785.63
755,2023-01-11,1,102,3,Revenue,6006.8
756,2023-01-11,1,102,3,Revenue,424.68
757,2023-01-25,1,102,3,Revenue,1801.74
758,2023-01-22,1,102,3,Revenue,7560.31
759,2023-01-10,1,102,3,Revenue,287.89
760,2023-01-26,1,102,3,Revenue,11881.98
761,2023-01-14,1,102,3,Revenue,17871.73
762,2023-01-09,1,102,3,Revenue,386.2
763,2023-01-20,1,102,3,Revenue,1433.72
764,2023-01-27,1,102,3,Revenue,1939.98
765,2023-01-21,1,102,3,Revenue,6237.62
766,2023-01-10,1,102,3,Revenue,3773.58
767,2023-01-22,1,102,3,Revenue,4305.34
768,2023-01-29,1,102,3,Revenue,5900.04
769,2023-01-16,7,102,3,Revenue,1631.13
770,2023-01-26,7,102,3,Revenue,570.86
771,2023-01-06,7,102,3,Revenue,284.74
772,2023-01-25,7,102,3,Revenue,991.58
773,2023-01-04,7,102,3,Revenue,647.61
774,2023-01-09,7,102,3,Revenue,1551.52
775,2023-01-27,7,102,3,Revenue,7451.09
776,2023-01-13,7,102,3,Revenue,1878.54
777,2023-01-09,7,102,3,Revenue,4845.12
778,2023-01-06,7,102,3,Revenue,2310.6
779,2023-01-30,1,103,3,Revenue,8884.83
780,2023-01-22,1,103,3,Revenue,1336.42
781,2023-01-20,1,103,3,Revenue,2201.8
782,2023-01-16,1,103,3,Revenue,2892.57
783,2023-01-07,1,103,3,Revenue,389.31
784,2023-01-07,1,103,3,Revenue,9917.71
785,2023-01-18,1,103,3,Revenue,1729.71
786,2023-01-18,1,103,3,Revenue,310.47
787,2023-01-02,1,103,3,Revenue,1805.65
788,2023-01-15,1,103,3,Revenue,3379.33
789,2023-01-14,1,103,3,Revenue,2657.0
790,2023-01-31,1,103,3,Revenue,4371.41
791,2023-01-18,1,103,3,Revenue,210.41
792,2023-01-29,1,103,3,Revenue,1234.19
793,2023-01-09,1,103,3,Revenue,6305.06
794,2023-01-14,1,103,3,Revenue,306.92
795,2023-01-05,1,103,3,Revenue,7130.16
796,2023-01-11,1,103,3,Revenue,355.32
797,2023-01-08,1,103,3,Revenue,6629.33
798,2023-01-05,1,103,3,Revenue,1649.57
799,2023-01-29,1,103,3,Revenue,3491.73
800,2023-01-11,1,103,3,Revenue,611.59
801,2023-01-05,1,103,3,Revenue,252.34
802,2023-01-17,1,103,3,Revenue,896.69
803,2023-01-22,1,103,3,Revenue,504.24
804,2023-01-04,1,103,3,Revenue,1380.62
805,2023-01-15,1,103,3,Revenue,2662.54
806,2023-01-19,1,103,3,Revenue,3275.31
807,2023-01-22,1,103,3,Revenue,5750.26
808,2023-01-02,1,103,3,Revenue,3935.97
809,2023-01-24,1,103,3,Revenue,3459.07
810,2023-01-17,1,103,3,Revenue,1956.01
811,2023-01-12,1,103,3,Revenue,2366.76
812,2023-01-25,1,103,3,Revenue,1973.22
813,2023-01-24,1,103,3,Revenue,6805.17
814,2023-01-17,1,103,3,Revenue,963.4
815,2023-01-10,1,103,3,Revenue,21.15
816,2023-01-28,1,103,3,Revenue,3883.59
817,2023-01-31,1,103,3,Revenue,833.87
818,2023-01-25,1,103,3,Revenue,8139.92
819,2023-01-18,1,103,3,Revenue,7222.11
820,2023-01-19,1,103,3,Revenue,294.26
821,2023-01-18,1,103,3,Revenue,414.62
822,2023-01-13,1,103,3,Revenue,2519.53
823,2023-01-14,1,103,3,Revenue,3463.45
824,2023-01-24,1,103,3,Revenue,1184.9
825,2023-01-16,1,103,3,Revenue,4650.26
826,2023-01-18,1,103,3,Revenue,3330.91
827,2023-01-26,1,103,3,Revenue,1447.8
828,2023-01-18,1,103,3,Revenue,94.73
829,2023-01-16,1,103,3,Revenue,5112.12
830,2023-01-31,1,103,3,Revenue,891.12
831,2023-01-17,1,103,3,Revenue,6629.77
832,2023-01-07,1,103,3,Revenue,2009.72
833,2023-01-12,1,103,3,Revenue,3172.06
834,2023-01-02,1,103,3,Revenue,7604.86
835,2023-01-13,7,103,3,Revenue,1003.01
836,2023-01-10,7,103,3,Revenue,1078.61
837,2023-01-21,7,103,3,Revenue,2964.54
838,2023-01-14,7,103,3,Revenue,155.76
839,2023-01-09,7,103,3,Revenue,6883.14
840,2023-01-11,7,103,3,Revenue,654.58
841,2023-01-23,7,103,3,Revenue,20873.17
842,2023-01-25,1,201,3,Expense,3188.4
843,2023-01-11,1,201,3,Expense,9408.16
844,2023-01-19,1,201,3,Expense,31935.97
845,2023-01-28,1,201,3,Expense,19429.44
846,2023-01-01,1,201,3,Expense,9019.58
847,2023-01-27,1,201,3,Expense,24485.28
848,2023-01-30,1,202,3,Expense,4207.35
849,2023-01-30,1,202,3,Expense,849.9
850,2023-01-26,1,202,3,Expense,1945.59
851,2023-01-18,1,202,3,Expense,11502.43
852,2023-01-30,1,202,3,Expense,1111.98
853,2023-01-06,1,202,3,Expense,4333.95
854,2023-01-04,1,205,3,Expense,3200.12
855,2023-01-28,1,205,3,Expense,1853.27
856,2023-01-14,1,205,3,Expense,803.39
857,2023-01-26,1,205,3,Expense,1150.45
858,2023-01-04,1,205,3,Expense,2634.83
859,2023-01-06,1,205,3,Expense,5323.33
860,2023-01-25,1,207,3,Expense,4010.24
861,2023-01-25,1,207,3,Expense,180.69
862,2023-01-05,1,207,3,Expense,2897.47
863,2023-01-15,1,208,3,Expense,3716.57
864,2023-01-19,1,208,3,Expense,1177.91
865,2023-01-15,1,208,3,Expense,1050.32
866,2023-01-05,1,208,3,Expense,374.58
867,2023-01-19,1,208,3,Expense,1172.22
868,2023-01-07,1,208,3,Expense,225.66
869,2023-01-06,1,208,3,Expense,3035.37
870,2023-01-27,1,208,3,Expense,1678.19
871,2023-01-19,1,208,3,Expense,7532.42
872,2023-01-29,2,201,3,Expense,4742.85
873,2023-01-22,2,201,3,Expense,33704.9
874,2023-01-18,2,201,3,Expense,41790.28
875,2023-01-25,2,201,3,Expense,17991.91
876,2023-01-23,2,202,3,Expense,5682.3
877,2023-01-31,2,202,3,Expense,5289.74
878,2023-01-04,2,202,3,Expense,7167.89
879,2023-01-20,2,202,3,Expense,1387.59
880,2023-01-17,2,202,3,Expense,5431.37
881,2023-01-31,2,204,3,Expense,1904.04
882,2023-01-01,2,204,3,Expense,2651.15
883,2023-01-07,2,204,3,Expense,5752.74
884,2023-01-19,2,204,3,Expense,2777.34
885,2023-01-13,2,204,3,Expense,1024.0
886,2023-01-26,2,204,3,Expense,2782.26
887,2023-01-12,2,204,3,Expense,91.63
888,2023-01-12,2,204,3,Expense,1088.59
889,2023-01-22,2,204,3,Expense,1162.1
890,2023-01-13,2,204,3,Expense,406.8
891,2023-01-28,2,204,3,Expense,52.05
892,2023-01-14,2,204,3,Expense,319.05
893,2023-01-22,2,204,3,Expense,2369.38
894,2023-01-30,2,204,3,Expense,3612.63
895,2023-01-12,2,204,3,Expense,9895.38
896,2023-01-20,2,204,3,Expense,947.66
897,2023-01-12,2,204,3,Expense,2038.69
898,2023-01-27,2,204,3,Expense,6166.68
899,2023-01-06,2,204,3,Expense,407.35
900,2023-01-29,2,205,3,Expense,183.11
901,2023-01-22,2,205,3,Expense,767.17
902,2023-01-15,2,205,3,Expense,545.02
903,2023-01-05,2,205,3,Expense,1721.67
904,2023-01-15,2,205,3,Expense,948.05
905,2023-01-18,2,205,3,Expense,7249.18
906,2023-01-18,2,205,3,Expense,7100.37
907,2023-01-25,2,205,3,Expense,1257.38
908,2023-01-04,2,207,3,Expense,5602.58
909,2023-01-19,2,207,3,Expense,1007.55
910,2023-01-09,2,207,3,Expense,260.07
911,2023-01-23,2,208,3,Expense,2317.34
912,2023-01-22,2,208,3,Expense,1689.47
913,2023-01-04,2,208,3,Expense,2936.54
914,2023-01-21,2,208,3,Expense,8618.69
915,2023-01-08,2,208,3,Expense,4466.97
916,2023-01-03,2,208,3,Expense,115.26
917,2023-01-15,3,201,3,Expense,17977.41
918,2023-01-19,3,201,3,Expense,13499.92
919,2023-01-24,3,201,3,Expense,46638.37
920,2023-01-20,3,201,3,Expense,3268.41
921,2023-01-14,3,201,3,Expense,21357.81
922,2023-01-29,3,202,3,Expense,1043.08
923,2023-01-03,3,202,3,Expense,3269.7
924,2023-01-11,3,202,3,Expense,5074.17
925,2023-01-03,3,202,3,Expense,913.33
926,2023-01-28,3,202,3,Expense,313.94
927,2023-01-10,3,202,3,Expense,2805.16
928,2023-01-18,3,202,3,Expense,856.31
929,2023-01-01,3,202,3,Expense,4547.65
930,2023-01-16,3,202,3,Expense,4965.49
931,2023-01-16,3,202,3,Expense,202.31
932,2023-01-21,3,203,3,Expense,210.73
933,2023-01-28,3,203,3,Expense,14740.46
934,2023-01-19,3,203,3,Expense,20757.94
935,2023-01-02,3,205,3,Expense,1396.01
936,2023-01-24,3,205,3,Expense,1716.41
937,2023-01-11,3,205,3,Expense,856.78
938,2023-01-03,3,205,3,Expense,3131.4
939,2023-01-10,3,205,3,Expense,1313.76
940,2023-01-30,3,205,3,Expense,4468.7
941,2023-01-06,3,205,3,Expense,375.51
942,2023-01-06,3,205,3,Expense,358.58
943,2023-01-05,3,206,3,Expense,5430.72
944,2023-01-23,3,206,3,Expense,3096.84
945,2023-01-16,3,207,3,Expense,317.32
946,2023-01-20,3,207,3,Expense,1125.17
947,2023-01-11,3,207,3,Expense,227.76
948,2023-01-12,3,207,3,Expense,1638.36
949,2023-01-15,3,207,3,Expense,56.52
950,2023-01-18,3,207,3,Expense,3704.15
951,2023-01-15,3,208,3,Expense,4177.74
952,2023-01-14,3,208,3,Expense,1229.24
953,2023-01-12,3,208,3,Expense,322.85
954,2023-01-03,3,208,3,Expense,4731.19
955,2023-01-10,3,208,3,Expense,2594.86
956,2023-01-08,3,208,3,Expense,4687.05
957,2023-01-06,3,208,3,Expense,1137.45
958,2023-01-22,3,208,3,Expense,1990.06
959,2023-01-22,4,201,3,Expense,3768.04
960,2023-01-16,4,201,3,Expense,2129.29
961,2023-01-29,4,201,3,Expense,9616.44
962,2023-01-09,4,201,3,Expense,8057.93
963,2023-01-15,4,201,3,Expense,4615.92
964,2023-01-15,4,202,3,Expense,2037.95
965,2023-01-16,4,202,3,Expense,1865.71
966,2023-01-30,4,202,3,Expense,332.23
967,2023-01-26,4,202,3,Expense,461.9
968,2023-01-22,4,202,3,Expense,1938.19
969,2023-01-23,4,202,3,Expense,273.67
970,2023-01-24,4,207,3,Expense,254.19
971,2023-01-15,4,207,3,Expense,487.02
972,2023-01-18,4,207,3,Expense,919.98
973,2023-01-05,4,208,3,Expense,24.41
974,2023-01-31,4,208,3,Expense,470.5
975,2023-01-06,4,208,3,Expense,148.33
976,2023-01-27,4,208,3,Expense,1204.3
977,2023-01-24,4,208,3,Expense,1051.66
978,2023-01-25,4,208,3,Expense,43.7
979,2023-01-29,4,208,3,Expense,1760.49
980,2023-01-17,5,201,3,Expense,3062.61
981,2023-01-29,5,201,3,Expense,5367.99
982,2023-01-18,5,201,3,Expense,1423.72
983,2023-01-26,5,201,3,Expense,1584.42
984,2023-01-26,5,201,3,Expense,8305.01
985,2023-01-15,5,202,3,Expense,23.96
986,2023-01-10,5,202,3,Expense,469.31
987,2023-01-27,5,202,3,Expense,471.22
988,2023-01-17,5,202,3,Expense,595.23
989,2023-01-01,5,202,3,Expense,843.05
990,2023-01-07,5,202,3,Expense,14.8
991,2023-01-29,5,202,3,Expense,528.77
992,2023-01-27,5,202,3,Expense,673.09
993,2023-01-13,5,202,3,Expense,319.0
994,2023-01-03,5,202,3,Expense,837.1
995,2023-01-30,5,207,3,Expense,158.43
996,2023-01-14,5,207,3,Expense,248.43
997,2023-01-06,5,207,3,Expense,446.34
998,2023-01-06,5,207,3,Expense,455.52
999,2023-01-21,5,208,3,Expense,33.09
1000,2023-01-01,5,208,3,Expense,1644.14
1001,2023-01-25,5,208,3,Expense,754.19
1002,2023-01-27,5,208,3,Expense,394.33
1003,2023-01-25,5,208,3,Expense,276.01
1004,2023-01-08,5,208,3,Expense,860.78
1005,2023-01-05,5,208,3,Expense,222.87
1006,2023-01-26,6,201,3,Expense,14125.31
1007,2023-01-16,6,201,3,Expense,4016.48
1008,2023-01-12,6,201,3,Expense,316.85
1009,2023-01-07,6,201,3,Expense,1965.7
1010,2023-01-16,6,201,3,Expense,10164.04
1011,2023-01-23,6,201,3,Expense,501.99
1012,2023-01-23,6,201,3,Expense,1117.11
1013,2023-01-06,6,202,3,Expense,1300.2
1014,2023-01-29,6,202,3,Expense,938.02
1015,2023-01-08,6,202,3,Expense,405.14
1016,2023-01-26,6,202,3,Expense,854.51
1017,2023-01-26,6,202,3,Expense,1389.1
1018,2023-01-07,6,202,3,Expense,45.8
1019,2023-01-20,6,202,3,Expense,11.92
1020,2023-01-18,6,202,3,Expense,648.63
1021,2023-01-18,6,202,3,Expense,149.69
1022,2023-01-15,6,202,3,Expense,1155.86
1023,2023-01-20,6,202,3,Expense,255.03
1024,2023-01-19,6,207,3,Expense,83.89
1025,2023-01-14,6,207,3,Expense,694.41
1026,2023-01-20,6,207,3,Expense,1052.4
1027,2023-01-08,6,208,3,Expense,1202.49
1028,2023-01-31,6,208,3,Expense,867.12
1029,2023-01-05,6,208,3,Expense,720.47
1030,2023-01-16,6,208,3,Expense,92.4
1031,2023-01-08,6,208,3,Expense,674.15
1032,2023-01-10,6,208,3,Expense,976.18
1033,2023-01-27,6,208,3,Expense,1300.46
1034,2023-01-08,6,208,3,Expense,8.79
1035,2023-01-14,7,201,3,Expense,42247.85
1036,2023-01-14,7,201,3,Expense,7328.02
1037,2023-01-14,7,201,3,Expense,28169.01
1038,2023-01-17,7,202,3,Expense,2542.23
1039,2023-01-28,7,202,3,Expense,1331.04
1040,2023-01-18,7,202,3,Expense,13292.15
1041,2023-01-26,7,202,3,Expense,3503.69
1042,2023-01-20,7,203,3,Expense,1060.58
1043,2023-01-19,7,203,3,Expense,4981.9
1044,2023-01-01,7,203,3,Expense,15981.64
1045,2023-01-01,7,206,3,Expense,6492.27
1046,2023-01-28,7,207,3,Expense,3830.85
1047,2023-01-23,7,207,3,Expense,429.44
1048,2023-01-15,7,207,3,Expense,42.18
1049,2023-01-27,7,207,3,Expense,498.35
1050,2023-01-31,7,207,3,Expense,19.62
1051,2023-01-01,1,101,4,Revenue,3495.36
1052,2023-01-21,1,101,4,Revenue,4452.44
1053,2023-01-17,1,101,4,Revenue,174.04
1054,2023-01-26,1,101,4,Revenue,11990.48
1055,2023-01-08,1,101,4,Revenue,4001.13
1056,2023-01-18,1,101,4,Revenue,3494.15
1057,2023-01-16,1,101,4,Revenue,8474.37
1058,2023-01-06,1,101,4,Revenue,5327.72
1059,2023-01-10,1,101,4,Revenue,36765.09
1060,2023-01-10,1,101,4,Revenue,4094.24
1061,2023-01-05,1,101,4,Revenue,8846.14
1062,2023-01-26,1,101,4,Revenue,3471.53
1063,2023-01-28,1,101,4,Revenue,43378.03
1064,2023-01-12,1,101,4,Revenue,5474.99
1065,2023-01-20,1,101,4,Revenue,9346.48
1066,2023-01-17,1,101,4,Revenue,1259.56
1067,2023-01-14,1,101,4,Revenue,12275.75
1068,2023-01-14,1,101,4,Revenue,2915.37
1069,2023-01-03,1,101,4,Revenue,5533.85
1070,2023-01-29,1,101,4,Revenue,19955.05
1071,2023-01-12,1,101,4,Revenue,32768.36
1072,2023-01-20,1,101,4,Revenue,5137.13
1073,2023-01-18,1,101,4,Revenue,16737.79
1074,2023-01-12,1,101,4,Revenue,509.63
1075,2023-01-02,1,101,4,Revenue,17485.73
1076,2023-01-02,1,101,4,Revenue,9229.88
1077,2023-01-03,7,101,4,Revenue,13222.76
1078,2023-01-15,7,101,4,Revenue,3374.47
1079,2023-01-21,7,101,4,Revenue,784.52
1080,2023-01-10,7,101,4,Revenue,8320.79
1081,2023-01-01,7,101,4,Revenue,57.87
1082,2023-01-14,7,101,4,Revenue,4791.37
1083,2023-01-27,7,101,4,Revenue,1591.29
1084,2023-01-20,7,101,4,Revenue,7334.24
1085,2023-01-06,7,101,4,Revenue,28851.75
1086,2023-01-15,1,102,4,Revenue,3574.19
1087,2023-01-31,1,102,4,Revenue,2725.36
1088,2023-01-02,1,102,4,Revenue,5051.89
1089,2023-01-16,1,102,4,Revenue,2191.17
1090,2023-01-20,1,102,4,Revenue,1267.65
1091,2023-01-22,1,102,4,Revenue,3069.08
1092,2023-01-05,1,102,4,Revenue,3981.5
1093,2023-01-27,1,102,4,Revenue,744.16
1094,2023-01-22,1,102,4,Revenue,3935.04
1095,2023-01-19,1,102,4,Revenue,1860.12
1096,2023-01-05,1,102,4,Revenue,2410.33
1097,2023-01-02,1,102,4,Revenue,1584.35
1098,2023-01-07,1,102,4,Revenue,12960.95
1099,2023-01-03,1,102,4,Revenue,5561.99
1100,2023-01-17,1,102,4,Revenue,1472.51
1101,2023-01-30,1,102,4,Revenue,5009.67
1102,2023-01-24,1,102,4,Revenue,9130.31
1103,2023-01-24,1,102,4,Revenue,2483.96
1104,2023-01-03,1,102,4,Revenue,8569.52
1105,2023-01-13,1,102,4,Revenue,811.27
1106,2023-01-07,1,102,4,Revenue,8369.58
1107,2023-01-25,1,102,4,Revenue,3759.07
1108,2023-01-24,1,102,4,Revenue,1220.26
1109,2023-01-03,1,102,4,Revenue,2528.71
1110,2023-01-15,1,102,4,Revenue,21389.93
1111,2023-01-29,1,102,4,Revenue,7402.46
1112,2023-01-18,1,102,4,Revenue,4139.73
1113,2023-01-29,1,102,4,Revenue,591.81
1114,2023-01-10,1,102,4,Revenue,2616.56
1115,2023-01-23,1,102,4,Revenue,1476.39
1116,2023-01-07,1,102,4,Revenue,356.22
1117,2023-01-22,7,102,4,Revenue,1311.19
1118,2023-01-21,7,102,4,Revenue,345.65
1119,2023-01-01,7,102,4,Revenue,8886.29
1120,2023-01-17,7,102,4,Revenue,2002.37
1121,2023-01-11,7,102,4,Revenue,2087.33
1122,2023-01-20,7,102,4,Revenue,2899.93
1123,2023-01-28,7,102,4,Revenue,10.58
1124,2023-01-15,7,102,4,Revenue,7992.72
1125,2023-01-04,7,102,4,Revenue,1339.98
1126,2023-01-15,7,102,4,Revenue,1510.76
1127,2023-01-22,7,102,4,Revenue,571.45
1128,2023-01-05,1,103,4,Revenue,2970.37
1129,2023-01-17,1,103,4,Revenue,4426.54
1130,2023-01-26,1,103,4,Revenue,6559.83
1131,2023-01-04,1,103,4,Revenue,2216.18
1132,2023-01-23,1,103,4,Revenue,5089.85
1133,2023-01-13,1,103,4,Revenue,2643.76
